sample_date,block,plot,treatment,crop,field_time,sample_number,bed_location,direction,rod_length_in,notes,tdr_dattime,vwc_percent,period,EC,soil_temp_C,soil_temp_F,Temp_IR,Temp_IR(F),Latitude,Longitude,Satellites,Fix,Rod Length,Soil Type,VWC Mode,HDoP
9/27/2023,4,F,SM,AS,,,hose,west,8,,9/27/2023 10:58,36.2,3482,0.25,18.6,65.5,--.-,--.-,0,0,0,0,L,S,V,
9/27/2023,4,C,BM,AS,11:00,265,edge,west,8,,9/27/2023 10:58,34,3709,0.38,18.6,65.4,--.-,--.-,0,0,0,0,L,S,V,
9/27/2023,4,C,BM,AS,,,edge,west,8,,9/27/2023 10:58,31,3586,0.38,18.6,65.5,--.-,--.-,0,0,0,0,L,S,V,
9/27/2023,4,C,BM,AS,,,edge,west,8,,9/27/2023 10:59,35.4,3658,0.34,18.6,65.5,--.-,--.-,0,0,0,0,L,S,V,
9/27/2023,4,C,BM,AS,,,hose,west,8,,9/27/2023 10:59,40,3619,0.23,18.6,65.5,--.-,--.-,0,0,0,0,L,S,V,
9/27/2023,4,C,BM,AS,,,hose,west,8,,9/27/2023 10:59,39.3,3599,0.25,18.6,65.5,--.-,--.-,0,0,0,0,L,S,V,
9/27/2023,4,C,BM,AS,,,hose,west,8,,9/27/2023 10:59,39.2,3628,0.27,18.6,65.5,--.-,--.-,0,0,0,0,L,S,V,
7/1/2024,1,A,SM,DB,14:30,1,edge,east,8,,7/1/2024 14:29,43.2,3818,0.28,26.1,79,--.-,--.-,0,0,0,0,L,S,V,
7/1/2024,1,A,SM,DB,,2,edge,east,8,,7/1/2024 14:29,34.9,3436,0.2,26.1,78.9,--.-,--.-,0,0,0,0,L,S,V,
7/1/2024,1,A,SM,DB,,3,edge,east,8,,7/1/2024 14:29,33.1,3371,0.19,26.1,79,--.-,--.-,0,0,0,0,L,S,V,
7/1/2024,1,A,SM,DB,,4,center,east,8,,7/1/2024 14:29,30.5,3276,0.15,26.1,79,--.-,--.-,0,0,0,0,L,S,V,
7/1/2024,1,A,SM,DB,,5,center,east,8,,7/1/2024 14:29,29.3,3234,0.14,26.1,79,--.-,--.-,0,0,0,0,L,S,V,
7/1/2024,1,A,SM,DB,,6,center,east,8,,7/1/2024 14:29,32.3,3340,0.18,26.1,79.1,--.-,--.-,0,0,0,0,L,S,V,
7/1/2024,1,B,BM,AS,,7,edge,east,8,,7/1/2024 14:29,30.2,3267,0.15,26.1,79,--.-,--.-,0,0,0,0,L,S,V,
7/1/2024,1,B,BM,AS,,8,edge,east,8,,7/1/2024 14:29,28.5,3204,0.15,26.1,79,--.-,--.-,0,0,0,0,L,S,V,
7/1/2024,1,B,BM,AS,,9,edge,east,8,,7/1/2024 14:29,31.9,3328,0.18,26.1,79,--.-,--.-,0,0,0,0,L,S,V,
7/1/2024,1,B,BM,AS,,10,center,east,8,,7/1/2024 14:29,24,3043,0.15,26.1,79.1,--.-,--.-,0,0,0,0,L,S,V,
7/1/2024,1,B,BM,AS,,11,center,east,8,,7/1/2024 14:29,30.8,3288,0.18,26.1,79,--.-,--.-,0,0,0,0,L,S,V,
7/1/2024,1,B,BM,AS,,12,center,east,8,,7/1/2024 14:29,27.5,3167,0.13,26.1,79.1,--.-,--.-,0,0,0,0,L,S,V,
7/1/2024,1,C,CM,FC,,13,edge,east,8,,7/1/2024 14:30,41.6,3713,0.27,26.1,79.1,--.-,--.-,0,0,0,0,L,S,V,
7/1/2024,1,C,CM,FC,,14,edge,east,8,,7/1/2024 14:30,42.3,3724,0.26,26.1,78.9,--.-,--.-,0,0,0,0,L,S,V,
7/1/2024,1,C,CM,FC,,15,edge,east,8,,7/1/2024 14:30,35.5,6841,5.5,26.1,78.9,--.-,--.-,0,0,0,0,L,S,V,
7/1/2024,1,C,CM,FC,,16,center,east,8,,7/1/2024 14:30,35.3,6814,5.5,26.1,79,--.-,--.-,0,0,0,0,L,S,V,
7/1/2024,1,C,CM,FC,,17,center,east,8,,7/1/2024 14:30,38.1,3550,0.23,26.1,79,--.-,--.-,0,0,0,0,L,S,V,
7/1/2024,1,C,CM,FC,,18,center,east,8,,7/1/2024 14:30,40.8,3677,0.26,26.1,79,--.-,--.-,0,0,0,0,L,S,V,
7/1/2024,1,D,CM,DB,,19,edge,east,8,,7/1/2024 14:30,42.6,3850,0.3,26.1,79,--.-,--.-,0,0,0,0,L,S,V,
7/1/2024,1,D,CM,DB,,20,edge,east,8,,7/1/2024 14:30,35.2,6798,5.5,26.1,79.1,--.-,--.-,0,0,0,0,L,S,V,
7/1/2024,1,D,CM,DB,,21,edge,east,8,,7/1/2024 14:30,42.2,3967,0.35,26.1,79,--.-,--.-,0,0,0,0,L,S,V,
7/1/2024,1,D,CM,DB,,22,center,east,8,,7/1/2024 14:31,39.8,3610,0.23,26.1,79.1,--.-,--.-,0,0,0,0,L,S,V,
7/1/2024,1,D,CM,DB,,23,center,east,8,,7/1/2024 14:31,32.7,3357,0.17,26.1,79,--.-,--.-,0,0,0,0,L,S,V,
7/1/2024,1,D,CM,DB,,24,center,east,8,,7/1/2024 14:31,30.2,3266,0.14,26.1,79,--.-,--.-,0,0,0,0,L,S,V,
7/1/2024,1,E,CM,AS,,25,edge,east,8,,7/1/2024 14:31,38,4293,0.48,25.9,78.7,--.-,--.-,0,0,0,0,L,S,V,
7/1/2024,1,E,CM,AS,,26,edge,east,8,,7/1/2024 14:31,41,3755,0.29,25.7,78.2,--.-,--.-,0,0,0,0,L,S,V,
7/1/2024,1,E,CM,AS,,27,edge,east,8,,7/1/2024 14:31,35.4,6821,5.5,25.7,78.3,--.-,--.-,0,0,0,0,L,S,V,
7/1/2024,1,E,CM,AS,,28,center,east,8,,7/1/2024 14:31,26.9,3146,0.13,25.7,78.3,--.-,--.-,0,0,0,0,L,S,V,
7/1/2024,1,E,CM,AS,,29,center,east,8,,7/1/2024 14:31,38.4,3562,0.22,25.7,78.3,--.-,--.-,0,0,0,0,L,S,V,
7/1/2024,1,E,CM,AS,,30,center,east,8,,7/1/2024 14:31,32.2,3338,0.16,25.8,78.4,--.-,--.-,0,0,0,0,L,S,V,
7/1/2024,1,F,CM,AS,,31,edge,east,8,,7/1/2024 14:32,40.9,3665,0.26,25.7,78.3,--.-,--.-,0,0,0,0,L,S,V,
7/1/2024,1,F,SM,FC,,32,edge,east,8,,7/1/2024 14:32,34.4,3418,0.19,25.7,78.3,--.-,--.-,0,0,0,0,L,S,V,
7/1/2024,1,F,SM,FC,,33,edge,east,8,,7/1/2024 14:32,32.8,3358,0.15,25.7,78.3,--.-,--.-,0,0,0,0,L,S,V,
7/1/2024,1,F,SM,FC,,34,center,east,8,,7/1/2024 14:32,45.7,3823,0.23,25.7,78.3,--.-,--.-,0,0,0,0,L,S,V,
7/1/2024,1,F,SM,FC,,35,center,east,8,,7/1/2024 14:32,41.3,3664,0.25,25.8,78.4,--.-,--.-,0,0,0,0,L,S,V,
7/1/2024,1,F,SM,FC,,36,center,east,8,,7/1/2024 14:32,41.5,3674,0.23,25.7,78.3,--.-,--.-,0,0,0,0,L,S,V,
7/1/2024,1,G,BM,DB,,37,edge,east,8,,7/1/2024 14:32,39,3583,0.23,25.7,78.3,--.-,--.-,0,0,0,0,L,S,V,
7/1/2024,1,G,BM,DB,,38,edge,east,8,,7/1/2024 14:32,33,3366,0.18,25.7,78.3,--.-,--.-,0,0,0,0,L,S,V,
7/1/2024,1,G,BM,DB,,39,edge,east,8,,7/1/2024 14:32,36.3,3485,0.23,25.7,78.3,--.-,--.-,0,0,0,0,L,S,V,
7/1/2024,1,G,BM,DB,,40,center,east,8,,7/1/2024 14:32,32.2,3337,0.17,25.8,78.4,--.-,--.-,0,0,0,0,L,S,V,
7/1/2024,1,G,BM,DB,,41,center,east,8,,7/1/2024 14:32,24.9,3074,0.12,25.7,78.3,--.-,--.-,0,0,0,0,L,S,V,
7/1/2024,1,G,BM,DB,,42,center,east,8,,7/1/2024 14:32,28.5,3206,0.14,25.7,78.3,--.-,--.-,0,0,0,0,L,S,V,
7/1/2024,1,H,SM,AS,,43,edge,east,8,,7/1/2024 14:32,39,3582,0.23,25.7,78.3,--.-,--.-,0,0,0,0,L,S,V,
7/1/2024,1,H,SM,AS,,44,edge,east,8,,7/1/2024 14:32,38.5,3566,0.22,25.8,78.4,--.-,--.-,0,0,0,0,L,S,V,
7/1/2024,1,H,SM,AS,,45,edge,east,8,,7/1/2024 14:32,35.5,6837,5.5,25.8,78.4,--.-,--.-,0,0,0,0,L,S,V,
7/1/2024,1,H,SM,AS,,46,center,east,8,,7/1/2024 14:32,42.2,3980,0.35,25.8,78.4,--.-,--.-,0,0,0,0,L,S,V,
7/1/2024,1,H,SM,AS,,47,center,east,8,,7/1/2024 14:32,43.3,3737,0.24,25.8,78.4,--.-,--.-,0,0,0,0,L,S,V,
7/1/2024,1,H,SM,AS,,48,center,east,8,,7/1/2024 14:32,33.8,3397,0.18,25.8,78.4,--.-,--.-,0,0,0,0,L,S,V,
7/1/2024,1,I,BM,FC,,49,edge,east,8,,7/1/2024 14:32,35.8,6881,5.5,25.8,78.5,--.-,--.-,0,0,0,0,L,S,V,
7/1/2024,1,I,BM,FC,,50,edge,east,8,,7/1/2024 14:33,36,6908,5.5,25.8,78.5,--.-,--.-,0,0,0,0,L,S,V,
7/1/2024,1,I,BM,FC,,51,edge,east,8,,7/1/2024 14:33,26.9,3145,0.15,25.8,78.4,--.-,--.-,0,0,0,0,L,S,V,
7/1/2024,1,I,BM,FC,,52,center,east,8,,7/1/2024 14:33,36.3,3486,0.22,25.8,78.4,--.-,--.-,0,0,0,0,L,S,V,
7/1/2024,1,I,BM,FC,,53,center,east,8,,7/1/2024 14:33,31.7,2601,5.4,25.8,78.4,--.-,--.-,0,0,0,0,L,S,V,
7/1/2024,1,I,BM,FC,,54,center,east,8,,7/1/2024 14:33,36.1,6915,5.5,25.7,78.3,--.-,--.-,0,0,0,0,L,S,V,
7/1/2024,2,A,CM,AS,14:37,55,edge,east,8,,7/1/2024 14:36,40.8,3683,0.27,25.6,78.1,--.-,--.-,0,0,0,0,L,S,V,
7/1/2024,2,A,CM,AS,,56,edge,east,8,,7/1/2024 14:36,35.1,6789,5.5,25.7,78.2,--.-,--.-,0,0,0,0,L,S,V,
7/1/2024,2,A,CM,AS,,57,edge,east,8,,7/1/2024 14:36,43,3885,0.31,25.7,78.2,--.-,--.-,0,0,0,0,L,S,V,
7/1/2024,2,A,CM,AS,,58,center,east,8,,7/1/2024 14:36,35.2,6799,5.5,25.7,78.2,--.-,--.-,0,0,0,0,L,S,V,
7/1/2024,2,A,CM,AS,,59,center,east,8,,7/1/2024 14:36,29.3,3233,0.16,25.7,78.2,--.-,--.-,0,0,0,0,L,S,V,
7/1/2024,2,A,CM,AS,,60,center,east,8,,7/1/2024 14:37,35.1,6790,5.5,25.7,78.2,--.-,--.-,0,0,0,0,L,S,V,
7/1/2024,2,B,SM,FC,,61,edge,east,8,,7/1/2024 14:37,36.5,3494,0.17,25.7,78.3,--.-,--.-,0,0,0,0,L,S,V,
7/1/2024,2,B,SM,FC,,62,edge,east,8,,7/1/2024 14:37,35.5,6838,5.5,25.7,78.2,--.-,--.-,0,0,0,0,L,S,V,
7/1/2024,2,B,SM,FC,,63,edge,east,8,,7/1/2024 14:37,35.2,6803,5.5,25.7,78.3,--.-,--.-,0,0,0,0,L,S,V,
7/1/2024,2,B,SM,FC,,64,center,east,8,,7/1/2024 14:37,38.1,3549,0.16,25.7,78.3,--.-,--.-,0,0,0,0,L,S,V,
7/1/2024,2,B,SM,FC,,65,center,east,8,,7/1/2024 14:37,38.8,3574,0.19,25.7,78.3,--.-,--.-,0,0,0,0,L,S,V,
7/1/2024,2,B,SM,FC,,66,center,east,8,,7/1/2024 14:37,28.5,3206,0.13,25.8,78.4,--.-,--.-,0,0,0,0,L,S,V,
7/1/2024,2,C,CM,DB,,67,edge,east,8,,7/1/2024 14:37,35.3,6812,5.5,25.7,78.3,--.-,--.-,0,0,0,0,L,S,V,
7/1/2024,2,C,CM,DB,,68,edge,east,8,,7/1/2024 14:37,37.2,3519,0.23,25.7,78.3,--.-,--.-,0,0,0,0,L,S,V,
7/1/2024,2,C,CM,DB,,69,edge,east,8,,7/1/2024 14:37,38.9,3579,0.23,25.8,78.4,--.-,--.-,0,0,0,0,L,S,V,
7/1/2024,2,C,CM,DB,,70,center,east,8,,7/1/2024 14:37,34.7,3427,0.16,25.8,78.4,--.-,--.-,0,0,0,0,L,S,V,
7/1/2024,2,C,CM,DB,,71,center,east,8,,7/1/2024 14:37,41.7,3680,0.22,25.8,78.4,--.-,--.-,0,0,0,0,L,S,V,
7/1/2024,2,C,CM,DB,,72,center,east,8,,7/1/2024 14:37,28.5,3206,0.14,25.7,78.3,--.-,--.-,0,0,0,0,L,S,V,
7/1/2024,2,D,BM,AS,,73,edge,east,8,,7/1/2024 14:37,39.5,3637,0.27,25.8,78.4,--.-,--.-,0,0,0,0,L,S,V,
7/1/2024,2,D,BM,AS,,74,edge,east,8,,7/1/2024 14:37,35.3,6816,5.5,25.8,78.4,--.-,--.-,0,0,0,0,L,S,V,
7/1/2024,2,D,BM,AS,,75,edge,east,8,,7/1/2024 14:37,35.2,6800,5.5,25.8,78.5,--.-,--.-,0,0,0,0,L,S,V,
7/1/2024,2,D,BM,AS,,76,center,east,8,,7/1/2024 14:37,34.3,3412,0.19,25.8,78.4,--.-,--.-,0,0,0,0,L,S,V,
7/1/2024,2,D,BM,AS,,77,center,east,8,,7/1/2024 14:38,32.4,3346,0.17,25.8,78.4,--.-,--.-,0,0,0,0,L,S,V,
7/1/2024,2,D,BM,AS,,78,center,east,8,,7/1/2024 14:38,32.2,3338,0.17,25.8,78.5,--.-,--.-,0,0,0,0,L,S,V,
7/1/2024,2,E,BM,FC,,79,edge,east,8,,7/1/2024 14:38,28.1,3191,0.18,25.8,78.5,--.-,--.-,0,0,0,0,L,S,V,
7/1/2024,2,E,BM,FC,,80,edge,east,8,,7/1/2024 14:38,32.7,3354,0.19,25.9,78.5,--.-,--.-,0,0,0,0,L,S,V,
7/1/2024,2,E,BM,FC,,81,edge,east,8,,7/1/2024 14:38,35.4,6827,5.5,25.9,78.5,--.-,--.-,0,0,0,0,L,S,V,
7/1/2024,2,E,BM,FC,,82,center,east,8,,7/1/2024 14:38,32.4,3346,0.17,25.9,78.6,--.-,--.-,0,0,0,0,L,S,V,
7/1/2024,2,E,BM,FC,,83,center,east,8,,7/1/2024 14:38,35.5,6837,5.5,25.9,78.6,--.-,--.-,0,0,0,0,L,S,V,
7/1/2024,2,E,BM,FC,,84,center,east,8,,7/1/2024 14:38,36.8,3505,0.19,25.9,78.6,--.-,--.-,0,0,0,0,L,S,V,
7/1/2024,2,F,BM,DB,,85,edge,east,8,,7/1/2024 14:38,28.9,3218,0.18,25.9,78.6,--.-,--.-,0,0,0,0,L,S,V,
7/1/2024,2,F,BM,DB,,86,edge,east,8,,7/1/2024 14:38,42.6,3756,0.27,25.9,78.6,--.-,--.-,0,0,0,0,L,S,V,
7/1/2024,2,F,BM,DB,,87,edge,east,8,,7/1/2024 14:38,33.1,3370,0.18,25.9,78.6,--.-,--.-,0,0,0,0,L,S,V,
7/1/2024,2,F,BM,DB,,88,center,east,8,,7/1/2024 14:38,37.8,3538,0.22,25.9,78.6,--.-,--.-,0,0,0,0,L,S,V,
7/1/2024,2,F,BM,DB,,89,center,east,8,,7/1/2024 14:38,30.3,3269,0.16,25.9,78.6,--.-,--.-,0,0,0,0,L,S,V,
7/1/2024,2,F,BM,DB,,90,center,east,8,,7/1/2024 14:38,42.4,3858,0.31,25.9,78.7,--.-,--.-,0,0,0,0,L,S,V,
7/1/2024,2,G,SM,AS,,91,edge,east,8,,7/1/2024 14:38,34.7,6730,5.5,26,78.8,--.-,--.-,0,0,0,0,L,S,V,
7/1/2024,2,G,SM,AS,,92,edge,east,8,,7/1/2024 14:38,35.3,6811,5.5,25.9,78.7,--.-,--.-,0,0,0,0,L,S,V,
7/1/2024,2,G,SM,AS,,93,edge,east,8,,7/1/2024 14:38,47.1,4041,0.31,25.9,78.7,--.-,--.-,0,0,0,0,L,S,V,
7/1/2024,2,G,SM,AS,,94,center,east,8,,7/1/2024 14:38,41.7,3860,0.32,25.9,78.7,--.-,--.-,0,0,0,0,L,S,V,
7/1/2024,2,G,SM,AS,,95,center,east,8,,7/1/2024 14:38,35.6,6848,5.5,26,78.7,--.-,--.-,0,0,0,0,L,S,V,
7/1/2024,2,G,SM,AS,,96,center,east,8,,7/1/2024 14:38,25.8,5573,5.5,25.9,78.7,--.-,--.-,0,0,0,0,L,S,V,
7/1/2024,2,H,CM,FC,,97,edge,east,8,,7/1/2024 14:38,45.3,4224,0.38,26,78.8,--.-,--.-,0,0,0,0,L,S,V,
7/1/2024,2,H,CM,FC,,98,edge,east,8,,7/1/2024 14:39,41.8,3683,0.23,26,78.9,--.-,--.-,0,0,0,0,L,S,V,
7/1/2024,2,H,CM,FC,,99,edge,east,8,,7/1/2024 14:39,44.5,3874,0.29,26.1,78.9,--.-,--.-,0,0,0,0,L,S,V,
7/1/2024,2,H,CM,FC,,100,center,east,8,,7/1/2024 14:39,41.3,4327,0.45,26,78.9,--.-,--.-,0,0,0,0,L,S,V,
7/1/2024,2,H,CM,FC,,101,center,east,8,,7/1/2024 14:39,33,3367,0.15,26,78.9,--.-,--.-,0,0,0,0,L,S,V,
7/1/2024,2,H,CM,FC,,102,center,east,8,,7/1/2024 14:39,36.5,2773,0.12,26.1,79,--.-,--.-,0,0,0,0,L,S,V,
7/1/2024,2,I,SM,DB,,103,edge,east,8,,7/1/2024 14:39,35.4,6820,5.5,26.1,79,--.-,--.-,0,0,0,0,L,S,V,
7/1/2024,2,I,SM,DB,,104,edge,east,8,,7/1/2024 14:39,43.7,4184,0.39,26.1,79,--.-,--.-,0,0,0,0,L,S,V,
7/1/2024,2,I,SM,DB,,105,edge,east,8,,7/1/2024 14:39,35,6779,5.5,26.1,79,--.-,--.-,0,0,0,0,L,S,V,
7/1/2024,2,I,SM,DB,,106,center,east,8,,7/1/2024 14:39,45.3,3947,0.3,26.1,79,--.-,--.-,0,0,0,0,L,S,V,
7/1/2024,2,I,SM,DB,,107,center,east,8,,7/1/2024 14:39,35.7,6870,5.5,26.1,79.1,--.-,--.-,0,0,0,0,L,S,V,
7/1/2024,2,I,SM,DB,,108,center,east,8,,7/1/2024 14:39,34.4,3417,0.2,26.1,79,--.-,--.-,0,0,0,0,L,S,V,
7/1/2024,3,A,BM,FC,14:44,109,edge,east,8,,7/1/2024 14:40,32.3,3342,0.17,26.6,79.9,--.-,--.-,0,0,0,0,L,S,V,
7/1/2024,3,A,BM,FC,,110,edge,east,8,,7/1/2024 14:40,35.4,6822,5.5,26.6,79.9,--.-,--.-,0,0,0,0,L,S,V,
7/1/2024,3,A,BM,FC,,111,edge,east,8,,7/1/2024 14:40,35.1,6784,5.5,26.6,79.9,--.-,--.-,0,0,0,0,L,S,V,
7/1/2024,3,A,BM,FC,,112,center,east,8,,7/1/2024 14:40,35.2,6796,5.5,26.6,79.9,--.-,--.-,0,0,0,0,L,S,V,
7/1/2024,3,A,BM,FC,,113,center,east,8,,7/1/2024 14:40,42.7,3830,0.3,26.6,79.9,--.-,--.-,0,0,0,0,L,S,V,
7/1/2024,3,A,BM,FC,,114,center,east,8,,7/1/2024 14:40,30.7,6214,5.5,26.6,79.9,--.-,--.-,0,0,0,0,L,S,V,
7/1/2024,3,B,CM,AS,,115,edge,east,8,,7/1/2024 14:40,36.5,3491,0.2,26.6,79.9,--.-,--.-,0,0,0,0,L,S,V,
7/1/2024,3,B,CM,AS,,116,edge,east,8,,7/1/2024 14:40,34.7,6737,5.5,26.5,79.8,--.-,--.-,0,0,0,0,L,S,V,
7/1/2024,3,B,CM,AS,,117,edge,east,8,,7/1/2024 14:40,42.6,3729,0.26,26.6,79.9,--.-,--.-,0,0,0,0,L,S,V,
7/1/2024,3,B,CM,AS,,118,center,east,8,,7/1/2024 14:40,36.3,3485,0.22,26.5,79.7,--.-,--.-,0,0,0,0,L,S,V,
7/1/2024,3,B,CM,AS,,119,center,east,8,,7/1/2024 14:40,40.4,4176,0.43,26.5,79.8,--.-,--.-,0,0,0,0,L,S,V,
7/1/2024,3,B,CM,AS,,120,center,east,8,,7/1/2024 14:40,43.8,3870,0.29,26.5,79.7,--.-,--.-,0,0,0,0,L,S,V,
7/1/2024,3,C,SM,DB,,121,edge,east,8,,7/1/2024 14:40,43.4,3741,0.24,26.5,79.8,--.-,--.-,0,0,0,0,L,S,V,
7/1/2024,3,C,SM,DB,,122,edge,east,8,,7/1/2024 14:40,41.1,4291,0.45,26.5,79.7,--.-,--.-,0,0,0,0,L,S,V,
7/1/2024,3,C,SM,DB,,123,edge,east,8,,7/1/2024 14:40,35.7,6863,5.5,26.5,79.8,--.-,--.-,0,0,0,0,L,S,V,
7/1/2024,3,C,SM,DB,,124,center,east,8,,7/1/2024 14:41,38.3,2837,5.5,26.1,78.9,--.-,--.-,0,0,0,0,L,S,V,
7/1/2024,3,C,SM,DB,,125,center,east,8,,7/1/2024 14:41,41.2,3674,0.26,26.1,78.9,--.-,--.-,0,0,0,0,L,S,V,
7/1/2024,3,C,SM,DB,,126,center,east,8,,7/1/2024 14:41,41.4,3894,0.34,26.1,79,--.-,--.-,0,0,0,0,L,S,V,
7/1/2024,3,D,SM,FC,,127,edge,east,8,,7/1/2024 14:41,45.5,4056,0.34,26,78.9,--.-,--.-,0,0,0,0,L,S,V,
7/1/2024,3,D,SM,FC,,128,edge,east,8,,7/1/2024 14:42,35.2,6802,5.5,26,78.8,--.-,--.-,0,0,0,0,L,S,V,
7/1/2024,3,D,SM,FC,,129,edge,east,8,,7/1/2024 14:42,44.3,3788,0.26,26,78.8,--.-,--.-,0,0,0,0,L,S,V,
7/1/2024,3,D,SM,FC,,130,center,east,8,,7/1/2024 14:42,36.8,3505,0.2,26,78.7,--.-,--.-,0,0,0,0,L,S,V,
7/1/2024,3,D,SM,FC,,131,center,east,8,,7/1/2024 14:42,37.5,3528,0.21,25.9,78.6,--.-,--.-,0,0,0,0,L,S,V,
7/1/2024,3,D,SM,FC,,132,center,east,8,,7/1/2024 14:42,38.5,3565,0.19,25.9,78.7,--.-,--.-,0,0,0,0,L,S,V,
7/1/2024,3,E,BM,AS,,133,edge,east,8,,7/1/2024 14:42,30.4,3771,0.45,25.9,78.6,--.-,--.-,0,0,0,0,L,S,V,
7/1/2024,3,E,BM,AS,,134,edge,east,8,,7/1/2024 14:42,41.1,3657,0.23,25.9,78.6,--.-,--.-,0,0,0,0,L,S,V,
7/1/2024,3,E,BM,AS,,135,edge,east,8,,7/1/2024 14:42,35.4,6825,5.5,25.9,78.6,--.-,--.-,0,0,0,0,L,S,V,
7/1/2024,3,E,BM,AS,,136,center,east,8,,7/1/2024 14:42,35.5,6841,5.5,25.9,78.6,--.-,--.-,0,0,0,0,L,S,V,
7/1/2024,3,E,BM,AS,,137,center,east,8,,7/1/2024 14:42,35.6,6851,5.5,25.9,78.6,--.-,--.-,0,0,0,0,L,S,V,
7/1/2024,3,E,BM,AS,,138,center,east,8,,7/1/2024 14:42,35.6,6847,5.5,25.9,78.6,--.-,--.-,0,0,0,0,L,S,V,
7/1/2024,3,F,BM,DB,,139,edge,east,8,,7/1/2024 14:42,34.9,6755,5.5,25.9,78.6,--.-,--.-,0,0,0,0,L,S,V,
7/1/2024,3,F,BM,DB,,140,edge,east,8,,7/1/2024 14:42,34.9,6759,5.5,25.9,78.6,--.-,--.-,0,0,0,0,L,S,V,
7/1/2024,3,F,BM,DB,,141,edge,east,8,,7/1/2024 14:42,35.6,6849,5.5,25.9,78.6,--.-,--.-,0,0,0,0,L,S,V,
7/1/2024,3,F,BM,DB,,142,center,east,8,,7/1/2024 14:42,25.3,4766,4.16,25.9,78.6,--.-,--.-,0,0,0,0,L,S,V,
7/1/2024,3,F,BM,DB,,143,center,east,8,,7/1/2024 14:42,33.1,6521,5.5,25.9,78.6,--.-,--.-,0,0,0,0,L,S,V,
7/1/2024,3,F,BM,DB,,144,center,east,8,,7/1/2024 14:42,31.2,3302,0.16,25.9,78.6,--.-,--.-,0,0,0,0,L,S,V,
7/1/2024,3,G,CM,FC,,145,edge,east,8,,7/1/2024 14:42,35,6770,5.5,25.9,78.5,--.-,--.-,0,0,0,0,L,S,V,
7/1/2024,3,G,CM,FC,,146,edge,east,8,,7/1/2024 14:42,34.2,3409,0.17,25.9,78.5,--.-,--.-,0,0,0,0,L,S,V,
7/1/2024,3,G,CM,FC,,147,edge,east,8,,7/1/2024 14:42,35.2,6806,5.5,25.9,78.7,--.-,--.-,0,0,0,0,L,S,V,
7/1/2024,3,G,CM,FC,,148,center,east,8,,7/1/2024 14:42,32.7,3354,0.15,26,78.7,--.-,--.-,0,0,0,0,L,S,V,
7/1/2024,3,G,CM,FC,,149,center,east,8,,7/1/2024 14:42,35.3,6815,5.5,26,78.8,--.-,--.-,0,0,0,0,L,S,V,
7/1/2024,3,G,CM,FC,,150,center,east,8,,7/1/2024 14:42,37.5,2450,5.5,26,78.8,--.-,--.-,0,0,0,0,L,S,V,
7/1/2024,3,H,SM,AS,,151,edge,east,8,,7/1/2024 14:43,35.2,6795,5.5,26,78.7,--.-,--.-,0,0,0,0,L,S,V,
7/1/2024,3,H,SM,AS,,152,edge,east,8,,7/1/2024 14:43,42.2,3724,0.26,25.9,78.7,--.-,--.-,0,0,0,0,L,S,V,
7/1/2024,3,H,SM,AS,,153,edge,east,8,,7/1/2024 14:43,42.9,3982,0.35,25.9,78.7,--.-,--.-,0,0,0,0,L,S,V,
7/1/2024,3,H,SM,AS,,154,center,east,8,,7/1/2024 14:43,41.3,4305,0.45,25.9,78.6,--.-,--.-,0,0,0,0,L,S,V,
7/1/2024,3,H,SM,AS,,155,center,east,8,,7/1/2024 14:43,40.5,3784,0.31,25.9,78.6,--.-,--.-,0,0,0,0,L,S,V,
7/1/2024,3,H,SM,AS,,156,center,east,8,,7/1/2024 14:43,35.6,6846,5.5,25.9,78.6,--.-,--.-,0,0,0,0,L,S,V,
7/1/2024,3,I,CM,DB,,157,edge,east,8,,7/1/2024 14:43,36.9,3508,0.19,25.9,78.6,--.-,--.-,0,0,0,0,L,S,V,
7/1/2024,3,I,CM,DB,,158,edge,east,8,,7/1/2024 14:43,35.1,6785,5.5,25.8,78.5,--.-,--.-,0,0,0,0,L,S,V,
7/1/2024,3,I,CM,DB,,159,edge,east,8,,7/1/2024 14:43,42.1,3728,0.26,25.8,78.4,--.-,--.-,0,0,0,0,L,S,V,
7/1/2024,3,I,CM,DB,,160,center,east,8,,7/1/2024 14:43,46.3,4012,0.31,25.8,78.4,--.-,--.-,0,0,0,0,L,S,V,
7/1/2024,3,I,CM,DB,,161,center,east,8,,7/1/2024 14:43,41,3656,0.21,25.8,78.4,--.-,--.-,0,0,0,0,L,S,V,
7/1/2024,3,I,CM,DB,,162,center,east,8,,7/1/2024 14:43,30.2,3266,0.11,25.8,78.4,--.-,--.-,0,0,0,0,L,S,V,
7/1/2024,4,A,SM,AS,14:47,163,edge,east,8,,7/1/2024 14:44,39.6,3882,0.36,25.7,78.3,--.-,--.-,0,0,0,0,L,S,V,
7/1/2024,4,A,SM,AS,,164,edge,east,8,,7/1/2024 14:44,43.3,3817,0.28,25.7,78.2,--.-,--.-,0,0,0,0,L,S,V,
7/1/2024,4,A,SM,AS,,165,edge,east,8,,7/1/2024 14:44,41.9,3777,0.29,25.7,78.2,--.-,--.-,0,0,0,0,L,S,V,
7/1/2024,4,A,SM,AS,,166,center,east,8,,7/1/2024 14:44,40.1,3655,0.27,25.7,78.2,--.-,--.-,0,0,0,0,L,S,V,
